STR, orig: CANADA, Hashed: 3, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 297795594, Hashed: 132, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 247463943, Hashed: 113, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 629145609, Hashed: 293, result: 37, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 650117126, Hashed: 304, result: 48, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 536870921, Hashed: 265, result: 9, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 633339907, Hashed: 301, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 121634824, Hashed: 50, result: 50, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 650117130, Hashed: 316, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 759169026, Hashed: 360, result: 104, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 335544321, Hashed: 161, result: 161, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 599785478, Hashed: 280, result: 24, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 50331650, Hashed: 26, result: 26, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194310, Hashed: 4, result: 4, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 226492421, Hashed: 105, result: 105, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 469762054, Hashed: 230, result: 230, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 679477255, Hashed: 323, result: 67, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 608174082, Hashed: 288, result: 32, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 29360130, Hashed: 12, result: 12, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075333, Hashed: 119, result: 119, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 583008266, Hashed: 284, result: 28, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 834666497, Hashed: 399, result: 143, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 482344966, Hashed: 224, result: 224, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 314572806, Hashed: 144, result: 144, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 465567746, Hashed: 220, result: 220, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 494927874, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 692060162, Hashed: 328, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 188743684, Hashed: 94, result: 94, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629770, Hashed: 136, result: 136, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 448790538, Hashed: 220, result: 220, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 490733575, Hashed: 237, result: 237, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075336, Hashed: 122, result: 122, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 150994946, Hashed: 74, result: 74, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 335544321, Hashed: 161, result: 161, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075333, Hashed: 119, result: 119, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 637534215, Hashed: 311, result: 55, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 813694984, Hashed: 396, result: 140, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 411041802, Hashed: 206, result: 206, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629766, Hashed: 132, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 41943043, Hashed: 23, result: 23, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023431, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 549453831, Hashed: 257, result: 1, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 41943047, Hashed: 19, result: 19, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 595591177, Hashed: 277, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 759169026, Hashed: 360, result: 104, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 536870915, Hashed: 259, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 469762057, Hashed: 233, result: 233, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430403, Hashed: 203, result: 203, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 134217736, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 121634818, Hashed: 56, result: 56, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 109051905, Hashed: 53, result: 53, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023426, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 574619651, Hashed: 273, result: 17, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629770, Hashed: 136, result: 136, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 192937991, Hashed: 91, result: 91, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 692060164, Hashed: 334, result: 78, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 784334856, Hashed: 382, result: 126, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 801112069, Hashed: 379, result: 123, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 746586121, Hashed: 365, result: 109, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 121634818, Hashed: 56, result: 56, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 461373447, Hashed: 219, result: 219, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 583008261, Hashed: 275, result: 19, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 515899396, Hashed: 242, result: 242, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 402653193, Hashed: 201, result: 201, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 557842436, Hashed: 270, result: 14, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 411041793, Hashed: 197, result: 197, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 37748746, Hashed: 24, result: 24, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430402, Hashed: 202, result: 202, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 176160777, Hashed: 93, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 213909506, Hashed: 100, result: 100, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 440401922, Hashed: 208, result: 208, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075333, Hashed: 119, result: 119, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 587202566, Hashed: 286, result: 30, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264582, Hashed: 186, result: 186, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326599, Hashed: 103, result: 103, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 176160777, Hashed: 93, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 247463940, Hashed: 114, result: 114, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 805306372, Hashed: 388, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 813694984, Hashed: 396, result: 140, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264583, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 729808899, Hashed: 351, result: 95, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 398458888, Hashed: 182, result: 182, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194306, Hashed: 0, result: 0, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 260046855, Hashed: 123, result: 123, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 750780424, Hashed: 366, result: 110, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 88080394, Hashed: 32, result: 32, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 339738626, Hashed: 160, result: 160, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 570425351, Hashed: 279, result: 23, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 725614593, Hashed: 347, result: 91, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 218103812, Hashed: 108, result: 108, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 830472202, Hashed: 390, result: 134, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 461373445, Hashed: 217, result: 217, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 171966466, Hashed: 80, result: 80, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 532676614, Hashed: 248, result: 248, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350025, Hashed: 151, result: 151, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 830472201, Hashed: 389, result: 133, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 171966466, Hashed: 80, result: 80, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 683671560, Hashed: 334, result: 78, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 624951306, Hashed: 288, result: 32, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 109051909, Hashed: 49, result: 49, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 713031685, Hashed: 337, result: 81, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 650117123, Hashed: 309, result: 53, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 138412036, Hashed: 70, result: 70, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 343932931, Hashed: 167, result: 167, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 285212677, Hashed: 141, result: 141, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 700448776, Hashed: 326, result: 70, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 734003203, Hashed: 349, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 377487361, Hashed: 181, result: 181, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 197132294, Hashed: 88, result: 88, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 327155718, Hashed: 154, result: 154, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 159383561, Hashed: 69, result: 69, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 566231046, Hashed: 264, result: 8, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 415236106, Hashed: 204, result: 204, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 675282952, Hashed: 330, result: 74, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 637534211, Hashed: 307, result: 51, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 708837384, Hashed: 346, result: 90, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 306184193, Hashed: 147, result: 147, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 650117123, Hashed: 309, result: 53, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 494927874, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 218103812, Hashed: 108, result: 108, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 218103811, Hashed: 107, result: 107, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 205520902, Hashed: 100, result: 100, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 306184193, Hashed: 147, result: 147, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 658505733, Hashed: 319, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 100663303, Hashed: 55, result: 55, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194310, Hashed: 4, result: 4, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 109051909, Hashed: 49, result: 49, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715203, Hashed: 103, result: 103, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 134217736, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 608174082, Hashed: 288, result: 32, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554441, Hashed: 25, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264583, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 306184195, Hashed: 145, result: 145, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 37748742, Hashed: 20, result: 20, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 37748738, Hashed: 16, result: 16, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 801112067, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 834666498, Hashed: 396, result: 140, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 574619656, Hashed: 282, result: 26, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 478150661, Hashed: 225, result: 225, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 704643075, Hashed: 339, result: 83, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 524288008, Hashed: 242, result: 242, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 683671560, Hashed: 334, result: 78, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 218103818, Hashed: 98, result: 98, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 113246218, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 503316490, Hashed: 250, result: 250, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 289406980, Hashed: 142, result: 142, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 654311425, Hashed: 313, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 620756997, Hashed: 301, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 71303172, Hashed: 38, result: 38, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 507510794, Hashed: 248, result: 248, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430404, Hashed: 204, result: 204, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 54525955, Hashed: 25, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 822083591, Hashed: 399, result: 143, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554435, Hashed: 19, result: 19, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350023, Hashed: 153, result: 153, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 629145607, Hashed: 299, result: 43, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971526, Hashed: 12, result: 12, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 436207625, Hashed: 217, result: 217, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 641728516, Hashed: 310, result: 54, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 696254469, Hashed: 329, result: 73, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 482344965, Hashed: 227, result: 227, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326601, Hashed: 105, result: 105, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 482344965, Hashed: 227, result: 227, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 285212677, Hashed: 141, result: 141, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 113246216, Hashed: 62, result: 62, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 100663305, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 486539270, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 67108867, Hashed: 35, result: 35, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 411041802, Hashed: 206, result: 206, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 335544321, Hashed: 161, result: 161, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 79691786, Hashed: 44, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 222298120, Hashed: 98, result: 98, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 322961416, Hashed: 146, result: 146, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 473956359, Hashed: 229, result: 229, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 180355074, Hashed: 84, result: 84, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 562036741, Hashed: 265, result: 9, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277897, Hashed: 387, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 675282950, Hashed: 324, result: 68, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 88080394, Hashed: 32, result: 32, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 587202566, Hashed: 286, result: 30, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 297795586, Hashed: 140, result: 140, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 222298120, Hashed: 98, result: 98, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 595591173, Hashed: 281, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 536870913, Hashed: 257, result: 1, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 58720261, Hashed: 25, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 117440513, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 88080390, Hashed: 44, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 562036746, Hashed: 262, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 834666506, Hashed: 388, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093705, Hashed: 241, result: 241, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 83886087, Hashed: 47, result: 47, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 385875971, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 440401928, Hashed: 218, result: 218, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 264241154, Hashed: 124, result: 124, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 67108870, Hashed: 38, result: 38, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 41943047, Hashed: 19, result: 19, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 423624706, Hashed: 200, result: 200, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554437, Hashed: 21, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 423624706, Hashed: 200, result: 200, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 306184194, Hashed: 144, result: 144, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 637534211, Hashed: 307, result: 51, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 473956356, Hashed: 230, result: 230, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 134217736, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 704643081, Hashed: 345, result: 89, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 205520898, Hashed: 96, result: 96, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326597, Hashed: 101, result: 101, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 171966472, Hashed: 90, result: 90, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 251658241, Hashed: 121, result: 121, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 591396874, Hashed: 272, result: 16, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 440401926, Hashed: 212, result: 212, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 352321541, Hashed: 173, result: 173, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 838860803, Hashed: 403, result: 147, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 654311432, Hashed: 304, result: 48, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 549453826, Hashed: 260, result: 4, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 587202561, Hashed: 281, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 771751941, Hashed: 373, result: 117, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 385875974, Hashed: 190, result: 190, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 213909513, Hashed: 111, result: 111, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 16777225, Hashed: 1, result: 1, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 662700041, Hashed: 309, result: 53, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 327155719, Hashed: 155, result: 155, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 75497480, Hashed: 44, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 448790530, Hashed: 212, result: 212, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 226492422, Hashed: 106, result: 106, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 767557636, Hashed: 362, result: 106, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 29360138, Hashed: 4, result: 4, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 553648136, Hashed: 256, result: 0, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264582, Hashed: 186, result: 186, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 29360132, Hashed: 10, result: 10, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 750780425, Hashed: 367, result: 111, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326593, Hashed: 97, result: 97, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 587202566, Hashed: 286, result: 30, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088642, Hashed: 322, result: 66, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 356515846, Hashed: 172, result: 172, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 566231041, Hashed: 271, result: 15, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 784334856, Hashed: 382, result: 126, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350025, Hashed: 151, result: 151, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 297795594, Hashed: 132, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 838860802, Hashed: 402, result: 146, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 79691785, Hashed: 47, result: 47, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326601, Hashed: 105, result: 105, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 805306371, Hashed: 387, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 125829125, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 490733572, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 192937987, Hashed: 95, result: 95, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 8388613, Hashed: 1, result: 1, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 255852546, Hashed: 120, result: 120, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 25165827, Hashed: 15, result: 15, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 801112069, Hashed: 379, result: 123, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 570425346, Hashed: 274, result: 18, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 591396872, Hashed: 274, result: 18, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 381681669, Hashed: 179, result: 179, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 494927874, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088642, Hashed: 322, result: 66, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 310378501, Hashed: 145, result: 145, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 364904456, Hashed: 166, result: 166, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 562036741, Hashed: 265, result: 9, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 658505730, Hashed: 312, result: 56, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 507510790, Hashed: 244, result: 244, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984833, Hashed: 217, result: 217, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 780140551, Hashed: 371, result: 115, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 440401928, Hashed: 218, result: 218, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 58720257, Hashed: 29, result: 29, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 46137352, Hashed: 30, result: 30, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350026, Hashed: 148, result: 148, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 725614594, Hashed: 344, result: 88, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 650117127, Hashed: 305, result: 49, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 591396872, Hashed: 274, result: 18, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 96468996, Hashed: 42, result: 42, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 792723466, Hashed: 368, result: 112, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 100663305, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194306, Hashed: 0, result: 0, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 310378499, Hashed: 151, result: 151, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 734003206, Hashed: 344, result: 88, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629764, Hashed: 134, result: 134, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 88080386, Hashed: 40, result: 40, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 390070279, Hashed: 189, result: 189, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984833, Hashed: 217, result: 217, Mask1: 255, Mask2: 511, nbucket: 256
